Number,Start date,Start station,Start station number,End date,End station,End station number,Bike number,Bike model,Total duration,Total duration (ms),duration_min,trip_category
152996959,2025-10-14 09:56:00,"Taviton Street, Bloomsbury",1009,2025-10-14 09:56:00,"Taviton Street, Bloomsbury",1009,53517,CLASSIC,5s,5662,0.09436666666666667,Invalid(<1 mins)
152996717,2025-10-14 09:47:00,"Aberdeen Place, St. John's Wood",2698,2025-10-14 09:47:00,"Aberdeen Place, St. John's Wood",2698,54629,CLASSIC,12s,12059,0.20098333333333335,Invalid(<1 mins)
152996555,2025-10-14 09:43:00,"Ada Street, Hackney Central",300040,2025-10-14 09:44:00,"Ada Street, Hackney Central",300040,57013,CLASSIC,57s,57714,0.9619,Invalid(<1 mins)
152996481,2025-10-14 09:40:00,"Millharbour, Millwall",22167,2025-10-14 09:41:00,"Millharbour, Millwall",22167,40101,CLASSIC,27s,27745,0.46241666666666664,Invalid(<1 mins)
152996207,2025-10-14 09:32:00,"Hammersmith Road, Hammersmith",200142,2025-10-14 09:33:00,"Hammersmith Road, Hammersmith",200142,58687,CLASSIC,25s,25428,0.4238,Invalid(<1 mins)
152996213,2025-10-14 09:32:00,"Philpot Street, Whitechapel",200033,2025-10-14 09:33:00,"Philpot Street, Whitechapel",200033,58184,CLASSIC,9s,9085,0.15141666666666667,Invalid(<1 mins)
152996085,2025-10-14 09:29:00,"Kennington Lane Rail Bridge, Vauxhall",1190,2025-10-14 09:29:00,"Kennington Lane Rail Bridge, Vauxhall",1190,40523,CLASSIC,25s,25363,0.4227166666666667,Invalid(<1 mins)
152995986,2025-10-14 09:26:00,"Furze Green, Bow",200011,2025-10-14 09:26:00,"Furze Green, Bow",200011,35004,CLASSIC,22s,22771,0.37951666666666667,Invalid(<1 mins)
152995785,2025-10-14 09:20:00,"Garnet Street, Shadwell",200045,2025-10-14 09:21:00,"Garnet Street, Shadwell",200045,54232,CLASSIC,17s,17855,0.2975833333333333,Invalid(<1 mins)
152995573,2025-10-14 09:16:00,"Jubilee Street, Stepney",200002,2025-10-14 09:16:00,"Jubilee Street, Stepney",200002,50506,CLASSIC,3s,3361,0.056016666666666666,Invalid(<1 mins)
152995495,2025-10-14 09:14:00,"Coram Street, Bloomsbury",300201,2025-10-14 09:14:00,"Coram Street, Bloomsbury",300201,63486,PBSC_EBIKE,7s,7248,0.1208,Invalid(<1 mins)
152995506,2025-10-14 09:14:00,"Clapham Common North Side, Clapham Common",300065,2025-10-14 09:15:00,"Clapham Common North Side, Clapham Common",300065,58467,CLASSIC,55s,55863,0.93105,Invalid(<1 mins)
152995326,2025-10-14 09:11:00,"Harper Road, The Borough",1137,2025-10-14 09:11:00,"Harper Road, The Borough",1137,35069,CLASSIC,3s,3353,0.055883333333333333,Invalid(<1 mins)
152995112,2025-10-14 09:07:00,"Dunston Road , Haggerston",300024,2025-10-14 09:07:00,"Dunston Road , Haggerston",300024,54600,CLASSIC,3s,3239,0.053983333333333335,Invalid(<1 mins)
152995126,2025-10-14 09:06:00,"Newby Place, Poplar",200146,2025-10-14 09:07:00,"Newby Place, Poplar",200146,52690,CLASSIC,20s,20254,0.3375666666666667,Invalid(<1 mins)
152995063,2025-10-14 09:05:00,"Cephas Street, Bethnal Green",200073,2025-10-14 09:05:00,"Cephas Street, Bethnal Green",200073,57725,CLASSIC,4s,4706,0.07843333333333333,Invalid(<1 mins)
152994776,2025-10-14 09:00:00,"St. John's Wood Church, The Regent's Park",1091,2025-10-14 09:00:00,"St. John's Wood Church, The Regent's Park",1091,62538,PBSC_EBIKE,41s,41550,0.6925,Invalid(<1 mins)
152994703,2025-10-14 08:59:00,"Thurtle Road, Haggerston",200093,2025-10-14 08:59:00,"Thurtle Road, Haggerston",200093,59766,CLASSIC,15s,15509,0.25848333333333334,Invalid(<1 mins)
152994723,2025-10-14 08:59:00,"Eel Brook Common, Walham Green",300003,2025-10-14 08:59:00,"Eel Brook Common, Walham Green",300003,22410,CLASSIC,4s,4951,0.08251666666666667,Invalid(<1 mins)
152994763,2025-10-14 09:00:00,"Burdett Road, Mile End",200123,2025-10-14 09:00:00,"Burdett Road, Mile End",200123,53442,CLASSIC,16s,16304,0.2717333333333333,Invalid(<1 mins)
152994449,2025-10-14 08:55:00,"Rochester Row, Westminster",3457,2025-10-14 08:55:00,"Rochester Row, Westminster",3457,51589,CLASSIC,12s,12050,0.20083333333333334,Invalid(<1 mins)
152994302,2025-10-14 08:53:00,"Risinghill Street, Angel",1127,2025-10-14 08:53:00,"Risinghill Street, Angel",1127,64057,PBSC_EBIKE,2s,2618,0.043633333333333336,Invalid(<1 mins)
152994310,2025-10-14 08:53:00,"Abingdon Villas, Kensington",3442,2025-10-14 08:53:00,"Abingdon Villas, Kensington",3442,30742,CLASSIC,28s,28555,0.47591666666666665,Invalid(<1 mins)
152994357,2025-10-14 08:54:00,"Sopwith Way, Battersea Park",300248,2025-10-14 08:54:00,"Sopwith Way, Battersea Park",300248,58820,CLASSIC,20s,20198,0.33663333333333334,Invalid(<1 mins)
152994091,2025-10-14 08:50:00,"Old Quebec Street, Marylebone",1085,2025-10-14 08:51:00,"Old Quebec Street, Marylebone",1085,56280,CLASSIC,43s,43539,0.72565,Invalid(<1 mins)
152994099,2025-10-14 08:50:00,"Battersea Church Road, Battersea",200201,2025-10-14 08:50:00,"Battersea Church Road, Battersea",200201,59262,CLASSIC,9s,9021,0.15035,Invalid(<1 mins)
152993952,2025-10-14 08:48:00,"Hertford Road, De Beauvoir Town",300092,2025-10-14 08:48:00,"Hertford Road, De Beauvoir Town",300092,22747,CLASSIC,2s,2929,0.04881666666666667,Invalid(<1 mins)
152993858,2025-10-14 08:47:00,"Leonard Circus , Shoreditch",1020,2025-10-14 08:47:00,"Leonard Circus , Shoreditch",1020,53065,CLASSIC,8s,8325,0.13875,Invalid(<1 mins)
152993794,2025-10-14 08:46:00,"Dorset Square, Marylebone",1162,2025-10-14 08:47:00,"Dorset Square, Marylebone",1162,51165,CLASSIC,53s,53794,0.8965666666666666,Invalid(<1 mins)
152993632,2025-10-14 08:45:00,"Northington Street , Holborn",3425,2025-10-14 08:45:00,"Northington Street , Holborn",3425,59728,CLASSIC,6s,6124,0.10206666666666667,Invalid(<1 mins)
152993350,2025-10-14 08:42:00,"Wenlock Road , Hoxton",979,2025-10-14 08:42:00,"Windsor Terrace, Hoxton",1029,51907,CLASSIC,51s,51129,0.85215,Invalid(<1 mins)
152993028,2025-10-14 08:38:00,"Bethnal Green Road, Shoreditch",973,2025-10-14 08:38:00,"Bethnal Green Road, Shoreditch",973,30323,CLASSIC,10s,10266,0.1711,Invalid(<1 mins)
152992988,2025-10-14 08:38:00,"Chicheley Street, South Bank",200206,2025-10-14 08:38:00,"Chicheley Street, South Bank",200206,40255,CLASSIC,26s,26185,0.4364166666666667,Invalid(<1 mins)
152992854,2025-10-14 08:36:00,"St Martins Close, Camden Town",200195,2025-10-14 08:36:00,"St Martins Close, Camden Town",200195,62911,PBSC_EBIKE,2s,2774,0.046233333333333335,Invalid(<1 mins)
152992732,2025-10-14 08:35:00,"St. Mark's Road, North Kensington",300034,2025-10-14 08:36:00,"St. Mark's Road, North Kensington",300034,60217,PBSC_EBIKE,38s,38718,0.6453,Invalid(<1 mins)
152992278,2025-10-14 08:30:00,"Macclesfield Rd, St Lukes",1226,2025-10-14 08:30:00,"Macclesfield Rd, St Lukes",1226,30063,CLASSIC,30s,30503,0.5083833333333333,Invalid(<1 mins)
152992053,2025-10-14 08:26:00,"Clarendon Road, Avondale",200124,2025-10-14 08:27:00,"Clarendon Road, Avondale",200124,56211,CLASSIC,26s,26938,0.4489666666666667,Invalid(<1 mins)
152991844,2025-10-14 08:24:00,"Everington Street, Fulham",300028,2025-10-14 08:24:00,"Everington Street, Fulham",300028,54278,CLASSIC,4s,4529,0.07548333333333333,Invalid(<1 mins)
152991650,2025-10-14 08:21:00,"Trebovir Road, Earl's Court",1113,2025-10-14 08:21:00,"Trebovir Road, Earl's Court",1113,53171,CLASSIC,9s,9232,0.15386666666666668,Invalid(<1 mins)
152991049,2025-10-14 08:12:00,"Ingrave Street, Clapham Junction",300077,2025-10-14 08:13:00,"Ingrave Street, Clapham Junction",300077,20022,CLASSIC,30s,30136,0.5022666666666666,Invalid(<1 mins)
152990691,2025-10-14 08:07:00,"George Row, Bermondsey",2679,2025-10-14 08:07:00,"George Row, Bermondsey",2679,56811,CLASSIC,12s,12944,0.21573333333333333,Invalid(<1 mins)
152990461,2025-10-14 08:03:00,"Sedding Street, Sloane Square",3420,2025-10-14 08:04:00,"Sedding Street, Sloane Square",3420,62965,PBSC_EBIKE,16s,16320,0.272,Invalid(<1 mins)
152990182,2025-10-14 07:58:00,"Saltoun Road, Brixton",300206,2025-10-14 07:58:00,"Saltoun Road, Brixton",300206,56261,CLASSIC,4s,4491,0.07485,Invalid(<1 mins)
152990049,2025-10-14 07:55:00,"Nevern Place, Earl's Court",1210,2025-10-14 07:56:00,"Nevern Place, Earl's Court",1210,40686,CLASSIC,30s,30968,0.5161333333333333,Invalid(<1 mins)
152989755,2025-10-14 07:50:00,"Derry Street, Kensington",3436,2025-10-14 07:51:00,"Derry Street, Kensington",3436,54526,CLASSIC,48s,48317,0.8052833333333334,Invalid(<1 mins)
152989673,2025-10-14 07:48:00,"St. Peter's Terrace, Fulham",300043,2025-10-14 07:49:00,"St. Peter's Terrace, Fulham",300043,50483,CLASSIC,19s,19365,0.32275,Invalid(<1 mins)
152989608,2025-10-14 07:47:00,"Finsbury Leisure Centre, St. Luke's",1049,2025-10-14 07:47:00,"Finsbury Leisure Centre, St. Luke's",1049,52728,CLASSIC,22s,22963,0.38271666666666665,Invalid(<1 mins)
152989566,2025-10-14 07:46:00,"New Cavendish Street, Marylebone",200005,2025-10-14 07:47:00,"New Cavendish Street, Marylebone",200005,62863,PBSC_EBIKE,43s,43497,0.72495,Invalid(<1 mins)
152989409,2025-10-14 07:42:00,"Ravenscourt Park Station, Hammersmith",300037,2025-10-14 07:43:00,"Ravenscourt Park Station, Hammersmith",300037,54395,CLASSIC,20s,20466,0.3411,Invalid(<1 mins)
152989317,2025-10-14 07:40:00,"Monument Street, Monument",200101,2025-10-14 07:40:00,"Monument Street, Monument",200101,55445,CLASSIC,5s,5426,0.09043333333333334,Invalid(<1 mins)
152989133,2025-10-14 07:36:00,"Osiers Road, Wandsworth",200219,2025-10-14 07:36:00,"Osiers Road, Wandsworth",200219,53873,CLASSIC,26s,26628,0.4438,Invalid(<1 mins)
152989099,2025-10-14 07:34:00,"Monier Road, Hackney Wick",300213,2025-10-14 07:34:00,"Monier Road, Hackney Wick",300213,58352,CLASSIC,3s,3721,0.062016666666666664,Invalid(<1 mins)
152988933,2025-10-14 07:31:00,"South Wharf Road, Paddington",1167,2025-10-14 07:31:00,"South Wharf Road, Paddington",1167,41280,CLASSIC,17s,17687,0.29478333333333334,Invalid(<1 mins)
152988186,2025-10-14 07:07:00,"Eccleston Place, Victoria",3465,2025-10-14 07:08:00,"Eccleston Place, Victoria",3465,63339,PBSC_EBIKE,8s,8198,0.13663333333333333,Invalid(<1 mins)
152988090,2025-10-14 07:04:00,"Finlay Street, Fulham",200029,2025-10-14 07:04:00,"Finlay Street, Fulham",200029,64210,PBSC_EBIKE,3s,3963,0.06605,Invalid(<1 mins)
152987712,2025-10-14 06:41:00,"Argyle Street, Kings Cross",1011,2025-10-14 06:42:00,"Argyle Street, Kings Cross",1011,30111,CLASSIC,10s,10308,0.1718,Invalid(<1 mins)
152987655,2025-10-14 06:38:00,"Eccleston Place, Victoria",3465,2025-10-14 06:39:00,"Eccleston Place, Victoria",3465,63339,PBSC_EBIKE,9s,9094,0.15156666666666666,Invalid(<1 mins)
152987532,2025-10-14 06:31:00,"Saltoun Road, Brixton",300206,2025-10-14 06:32:00,"Saltoun Road, Brixton",300206,41383,CLASSIC,16s,16787,0.27978333333333333,Invalid(<1 mins)
152987208,2025-10-14 05:55:00,"Stephendale Road, Sands End",300053,2025-10-14 05:56:00,"Stephendale Road, Sands End",300053,54678,CLASSIC,44s,44233,0.7372166666666666,Invalid(<1 mins)
152987001,2025-10-14 04:13:00,"Ormonde Gate, Chelsea",300089,2025-10-14 04:13:00,"Ormonde Gate, Chelsea",300089,54172,CLASSIC,18s,18582,0.3097,Invalid(<1 mins)
152986940,2025-10-14 02:08:00,"Endsleigh Gardens, Euston",1079,2025-10-14 02:08:00,"Endsleigh Gardens, Euston",1079,64028,PBSC_EBIKE,7s,7614,0.1269,Invalid(<1 mins)
152986832,2025-10-14 00:45:00,"Seymour Place, Marylebone",200198,2025-10-14 00:45:00,"Seymour Place, Marylebone",200198,51411,CLASSIC,9s,9293,0.15488333333333335,Invalid(<1 mins)
152986819,2025-10-14 00:41:00,"Warren Street Station, Euston",1090,2025-10-14 00:41:00,"Warren Street Station, Euston",1090,62567,PBSC_EBIKE,2s,2953,0.049216666666666666,Invalid(<1 mins)
152986764,2025-10-14 00:16:00,"East Road, Hoxton",1054,2025-10-14 00:17:00,"East Road, Hoxton",1054,64146,PBSC_EBIKE,30s,30002,0.5000333333333333,Invalid(<1 mins)
152986660,2025-10-13 23:46:00,"South Quay East, Canary Wharf",200233,2025-10-13 23:47:00,"South Quay East, Canary Wharf",200233,56502,CLASSIC,18s,18700,0.31166666666666665,Invalid(<1 mins)
152986647,2025-10-13 23:44:00,"Grafton Street, Mayfair",3431,2025-10-13 23:44:00,"Grafton Street, Mayfair",3431,62289,PBSC_EBIKE,24s,24582,0.4097,Invalid(<1 mins)
152986618,2025-10-13 23:37:00,"Islington Green, Angel",300031,2025-10-13 23:38:00,"Islington Green, Angel",300031,50797,CLASSIC,44s,44719,0.7453166666666666,Invalid(<1 mins)
152986426,2025-10-13 23:07:00,"Stanhope Gate, Mayfair",3506,2025-10-13 23:07:00,"Stanhope Gate, Mayfair",3506,35220,CLASSIC,22s,22946,0.38243333333333335,Invalid(<1 mins)
152986424,2025-10-13 23:07:00,"Stanhope Gate, Mayfair",3506,2025-10-13 23:07:00,"Stanhope Gate, Mayfair",3506,22085,CLASSIC,23s,23028,0.3838,Invalid(<1 mins)
152986325,2025-10-13 22:51:00,"Northumberland Avenue, Strand",1097,2025-10-13 22:52:00,"Northumberland Avenue, Strand",1097,54062,CLASSIC,47s,47892,0.7982,Invalid(<1 mins)
152985986,2025-10-13 22:18:00,"St. Chad's Street, King's Cross",1013,2025-10-13 22:19:00,"St. Chad's Street, King's Cross",1013,54332,CLASSIC,40s,40984,0.6830666666666667,Invalid(<1 mins)
152985877,2025-10-13 22:10:00,"Westferry DLR, Limehouse",200238,2025-10-13 22:11:00,"Westferry DLR, Limehouse",200238,59233,CLASSIC,21s,21951,0.36585,Invalid(<1 mins)
152985749,2025-10-13 22:00:00,"Fashion Street, Whitechapel",3483,2025-10-13 22:01:00,"Fashion Street, Whitechapel",3483,22517,CLASSIC,15s,15357,0.25595,Invalid(<1 mins)
152985598,2025-10-13 21:48:00,"Braham Street, Aldgate",1062,2025-10-13 21:48:00,"Braham Street, Aldgate",1062,52625,CLASSIC,12s,12966,0.2161,Invalid(<1 mins)
152985485,2025-10-13 21:39:00,"Aintree Street, Fulham",200098,2025-10-13 21:40:00,"Aintree Street, Fulham",200098,56602,CLASSIC,59s,59335,0.9889166666666667,Invalid(<1 mins)
152985256,2025-10-13 21:23:00,"Holborn Circus, Holborn",982,2025-10-13 21:24:00,"Holborn Circus, Holborn",982,53359,CLASSIC,19s,19733,0.32888333333333336,Invalid(<1 mins)
152985149,2025-10-13 21:17:00,"Riverlight North, Nine Elms",1165,2025-10-13 21:17:00,"Riverlight South, Nine Elms",300232,35340,CLASSIC,42s,42637,0.7106166666666667,Invalid(<1 mins)
152985015,2025-10-13 21:09:00,"Eccleston Place, Victoria",3465,2025-10-13 21:09:00,"Eccleston Place, Victoria",3465,63304,PBSC_EBIKE,5s,5932,0.09886666666666667,Invalid(<1 mins)
152984963,2025-10-13 21:06:00,"Soho Square , Soho",1052,2025-10-13 21:06:00,"Soho Square , Soho",1052,58056,CLASSIC,3s,3711,0.06185,Invalid(<1 mins)
152984746,2025-10-13 20:53:00,"Devons Road, Bow",200255,2025-10-13 20:53:00,"Devons Road, Bow",200255,41850,CLASSIC,15s,15836,0.26393333333333335,Invalid(<1 mins)
152984754,2025-10-13 20:53:00,"Sutton Street, Shadwell",200256,2025-10-13 20:53:00,"Sutton Street, Shadwell",200256,59995,CLASSIC,3s,3036,0.0506,Invalid(<1 mins)
152984721,2025-10-13 20:51:00,"Hawley Crescent, Camden Town",200122,2025-10-13 20:52:00,"Hawley Crescent, Camden Town",200122,51120,CLASSIC,51s,51270,0.8545,Invalid(<1 mins)
152984642,2025-10-13 20:48:00,"Philpot Street, Whitechapel",200033,2025-10-13 20:49:00,"Philpot Street, Whitechapel",200033,21662,CLASSIC,41s,41012,0.6835333333333333,Invalid(<1 mins)
152984613,2025-10-13 20:46:00,"George Street, Marylebone",1225,2025-10-13 20:46:00,"George Street, Marylebone",1225,62782,PBSC_EBIKE,8s,8932,0.14886666666666667,Invalid(<1 mins)
152984435,2025-10-13 20:38:00,"Soho Square , Soho",1052,2025-10-13 20:38:00,"Soho Square , Soho",1052,58875,CLASSIC,5s,5946,0.0991,Invalid(<1 mins)
152983900,2025-10-13 20:13:00,"Finsbury Square , Moorgate",1056,2025-10-13 20:14:00,"Finsbury Square , Moorgate",1056,41996,CLASSIC,28s,28923,0.48205,Invalid(<1 mins)
152983822,2025-10-13 20:10:00,"Spindrift Avenue, Millwall",200018,2025-10-13 20:10:00,"Spindrift Avenue, Millwall",200018,54116,CLASSIC,40s,40391,0.6731833333333334,Invalid(<1 mins)
152983420,2025-10-13 19:53:00,"Russell Gardens, Olympia",200080,2025-10-13 19:53:00,"Russell Gardens, Olympia",200080,53682,CLASSIC,2s,2941,0.04901666666666667,Invalid(<1 mins)
152983148,2025-10-13 19:44:00,"Cranmer Road, Stockwell",300247,2025-10-13 19:44:00,"Cranmer Road, Stockwell",300247,60295,PBSC_EBIKE,8s,8679,0.14465,Invalid(<1 mins)
152982978,2025-10-13 19:38:00,"Copper Box Arena, Queen Elizabeth Olympic Park",300226,2025-10-13 19:38:00,"Copper Box Arena, Queen Elizabeth Olympic Park",300226,40680,CLASSIC,13s,13618,0.22696666666666668,Invalid(<1 mins)
152982980,2025-10-13 19:38:00,"Liverpool Road (N1 Centre), Angel",1081,2025-10-13 19:38:00,"Liverpool Road (N1 Centre), Angel",1081,22144,CLASSIC,14s,14026,0.23376666666666668,Invalid(<1 mins)
152982920,2025-10-13 19:36:00,"Shoreditch Park, Hoxton",1051,2025-10-13 19:37:00,"Shoreditch Park, Hoxton",1051,58819,CLASSIC,14s,14056,0.23426666666666668,Invalid(<1 mins)
152982797,2025-10-13 19:32:00,"Great Suffolk Street, The Borough",200200,2025-10-13 19:33:00,"Great Suffolk Street, The Borough",200200,53317,CLASSIC,45s,45180,0.753,Invalid(<1 mins)
152982806,2025-10-13 19:33:00,"Grafton Street, Mayfair",3431,2025-10-13 19:33:00,"Grafton Street, Mayfair",3431,62289,PBSC_EBIKE,12s,12276,0.2046,Invalid(<1 mins)
152982768,2025-10-13 19:31:00,"St. Martin's Street, West End",1158,2025-10-13 19:31:00,"St. Martin's Street, West End",1158,42006,CLASSIC,17s,17034,0.2839,Invalid(<1 mins)
152982626,2025-10-13 19:26:00,"South Lambeth Road, Vauxhall",200133,2025-10-13 19:27:00,"South Lambeth Road, Vauxhall",200133,62443,PBSC_EBIKE,41s,41041,0.6840166666666667,Invalid(<1 mins)
152982553,2025-10-13 19:24:00,"Sadlers Sports Centre, Finsbury",3433,2025-10-13 19:24:00,"Sadlers Sports Centre, Finsbury",3433,53594,CLASSIC,18s,18220,0.30366666666666664,Invalid(<1 mins)
152982559,2025-10-13 19:24:00,"Hatton Wall, Holborn",1008,2025-10-13 19:24:00,"Hatton Wall, Holborn",1008,56413,CLASSIC,12s,12327,0.20545,Invalid(<1 mins)
152982483,2025-10-13 19:22:00,"Allington Street, Victoria",300242,2025-10-13 19:22:00,"Allington Street, Victoria",300242,23553,CLASSIC,2s,2610,0.0435,Invalid(<1 mins)
152982454,2025-10-13 19:21:00,"Holborn Circus, Holborn",982,2025-10-13 19:22:00,"Holborn Circus, Holborn",982,59251,CLASSIC,31s,31671,0.52785,Invalid(<1 mins)
152982350,2025-10-13 19:18:00,"Whiston Road, Haggerston",200158,2025-10-13 19:18:00,"Whiston Road, Haggerston",200158,41900,CLASSIC,18s,18565,0.3094166666666667,Invalid(<1 mins)
152982235,2025-10-13 19:15:00,"Finsbury Square , Moorgate",1056,2025-10-13 19:15:00,"Finsbury Square , Moorgate",1056,35413,CLASSIC,31s,31207,0.5201166666666667,Invalid(<1 mins)
152982261,2025-10-13 19:16:00,"Theobald's Road , Holborn",975,2025-10-13 19:16:00,"Theobald's Road , Holborn",975,20878,CLASSIC,3s,3006,0.0501,Invalid(<1 mins)
152982162,2025-10-13 19:13:00,"Woodstock Street, Mayfair",1042,2025-10-13 19:13:00,"Woodstock Street, Mayfair",1042,55797,CLASSIC,4s,4814,0.08023333333333334,Invalid(<1 mins)
152982112,2025-10-13 19:12:00,"Taviton Street, Bloomsbury",1009,2025-10-13 19:12:00,"Taviton Street, Bloomsbury",1009,56789,CLASSIC,2s,2991,0.04985,Invalid(<1 mins)
152982133,2025-10-13 19:12:00,"Old Street Station, St. Luke's",1064,2025-10-13 19:12:00,"Old Street Station, St. Luke's",1064,56413,CLASSIC,7s,7239,0.12065,Invalid(<1 mins)
152982078,2025-10-13 19:11:00,"Museum of London, Barbican",1043,2025-10-13 19:11:00,"Museum of London, Barbican",1043,55211,CLASSIC,3s,3217,0.05361666666666667,Invalid(<1 mins)
152981829,2025-10-13 19:05:00,"Courland Grove, Wandsworth Road",200173,2025-10-13 19:05:00,"Courland Grove, Wandsworth Road",200173,50970,CLASSIC,3s,3371,0.056183333333333335,Invalid(<1 mins)
152981762,2025-10-13 19:02:00,"Euston Square Gardens, Euston",300203,2025-10-13 19:03:00,"Euston Square Gardens, Euston",300203,63544,PBSC_EBIKE,8s,8585,0.14308333333333334,Invalid(<1 mins)
152981497,2025-10-13 18:56:00,"Danvers Street, West Chelsea",200222,2025-10-13 18:56:00,"Danvers Street, West Chelsea",200222,31101,CLASSIC,3s,3661,0.061016666666666663,Invalid(<1 mins)
152981513,2025-10-13 18:56:00,"Danvers Street, West Chelsea",200222,2025-10-13 18:57:00,"Danvers Street, West Chelsea",200222,31101,CLASSIC,10s,10428,0.1738,Invalid(<1 mins)
152980926,2025-10-13 18:44:00,"Norton Folgate, Liverpool Street",1068,2025-10-13 18:44:00,"Norton Folgate, Liverpool Street",1068,62761,PBSC_EBIKE,8s,8265,0.13775,Invalid(<1 mins)
152980957,2025-10-13 18:44:00,"Sumner Place, South Kensington",1124,2025-10-13 18:45:00,"Sumner Place, South Kensington",1124,22841,CLASSIC,9s,9788,0.16313333333333332,Invalid(<1 mins)
152980844,2025-10-13 18:42:00,"Aldersgate Street, Barbican",1065,2025-10-13 18:43:00,"Aldersgate Street, Barbican",1065,56711,CLASSIC,35s,35450,0.5908333333333333,Invalid(<1 mins)
152980808,2025-10-13 18:41:00,"Beryl Road, Hammersmith",200097,2025-10-13 18:42:00,"Beryl Road, Hammersmith",200097,40700,CLASSIC,59s,59697,0.99495,Invalid(<1 mins)
152980573,2025-10-13 18:37:00,"Russell Square Station, Bloomsbury",978,2025-10-13 18:37:00,"Russell Square Station, Bloomsbury",978,41638,CLASSIC,18s,18563,0.30938333333333334,Invalid(<1 mins)
152980403,2025-10-13 18:33:00,"Durant Street, Bethnal Green",200213,2025-10-13 18:33:00,"Durant Street, Bethnal Green",200213,56593,CLASSIC,6s,6754,0.11256666666666666,Invalid(<1 mins)
152980323,2025-10-13 18:32:00,"Harford Street, Mile End",200102,2025-10-13 18:32:00,"Harford Street, Mile End",200102,60116,PBSC_EBIKE,4s,4779,0.07965,Invalid(<1 mins)
152980201,2025-10-13 18:29:00,"De Vere Gardens, Kensington",3446,2025-10-13 18:30:00,"De Vere Gardens, Kensington",3446,52629,CLASSIC,57s,57752,0.9625333333333334,Invalid(<1 mins)
152980002,2025-10-13 18:25:00,"York Way, Kings Cross",300235,2025-10-13 18:26:00,"York Way, Kings Cross",300235,21075,CLASSIC,16s,16944,0.2824,Invalid(<1 mins)
152979381,2025-10-13 18:15:00,"Soho Square , Soho",1052,2025-10-13 18:15:00,"Soho Square , Soho",1052,41089,CLASSIC,13s,13828,0.23046666666666665,Invalid(<1 mins)
152979313,2025-10-13 18:14:00,"William Morris Way, Sands End",200062,2025-10-13 18:14:00,"William Morris Way, Sands End",200062,30128,CLASSIC,17s,17099,0.2849833333333333,Invalid(<1 mins)
152979136,2025-10-13 18:11:00,"Black Lion Gate, Kensington Gardens",1157,2025-10-13 18:12:00,"Queensway, Kensington Gardens",1150,59808,CLASSIC,47s,47387,0.7897833333333333,Invalid(<1 mins)
152979062,2025-10-13 18:10:00,"Cheapside, Bank",22180,2025-10-13 18:10:00,"Cheapside, Bank",22180,53884,CLASSIC,9s,9191,0.15318333333333334,Invalid(<1 mins)
152978678,2025-10-13 18:05:00,"Arundel Street, Temple",3455,2025-10-13 18:05:00,"Arundel Street, Temple",3455,21106,CLASSIC,3s,3632,0.060533333333333335,Invalid(<1 mins)
152978456,2025-10-13 18:01:00,"Queen's Gate (North), Kensington",1204,2025-10-13 18:02:00,"Queen's Gate (North), Kensington",1204,58592,CLASSIC,22s,22954,0.38256666666666667,Invalid(<1 mins)
152978261,2025-10-13 17:58:00,"Bruton Street, Mayfair",1034,2025-10-13 17:58:00,"Bruton Street, Mayfair",1034,54776,CLASSIC,26s,26387,0.43978333333333336,Invalid(<1 mins)
152978290,2025-10-13 17:59:00,"Norton Folgate, Liverpool Street",1068,2025-10-13 17:59:00,"Norton Folgate, Liverpool Street",1068,42200,CLASSIC,5s,5982,0.0997,Invalid(<1 mins)
152978223,2025-10-13 17:57:00,"Pont Street, Knightsbridge",1114,2025-10-13 17:58:00,"Pont Street, Knightsbridge",1114,61162,PBSC_EBIKE,24s,24421,0.4070166666666667,Invalid(<1 mins)
152978084,2025-10-13 17:55:00,"St. John Street, Finsbury",992,2025-10-13 17:55:00,"St. John Street, Finsbury",992,30063,CLASSIC,23s,23218,0.3869666666666667,Invalid(<1 mins)
152977054,2025-10-13 17:40:00,"Brunswick Square, Bloomsbury",1022,2025-10-13 17:40:00,"Brunswick Square, Bloomsbury",1022,60611,PBSC_EBIKE,15s,15144,0.2524,Invalid(<1 mins)
152976924,2025-10-13 17:38:00,"Westbridge Road, Battersea",200210,2025-10-13 17:38:00,"Westbridge Road, Battersea",200210,51902,CLASSIC,11s,11506,0.19176666666666667,Invalid(<1 mins)
152976953,2025-10-13 17:38:00,"Broadcasting House, Marylebone",3424,2025-10-13 17:38:00,"Broadcasting House, Marylebone",3424,35780,CLASSIC,18s,18846,0.3141,Invalid(<1 mins)
152976966,2025-10-13 17:38:00,"St Mary's Hospital, Paddington",3496,2025-10-13 17:39:00,"South Wharf Road, Paddington",1167,53682,CLASSIC,57s,57428,0.9571333333333333,Invalid(<1 mins)
152976868,2025-10-13 17:37:00,"Limerston Street, West Chelsea",200001,2025-10-13 17:37:00,"Limerston Street, West Chelsea",200001,22255,CLASSIC,21s,21148,0.35246666666666665,Invalid(<1 mins)
152976166,2025-10-13 17:24:00,"Kensington Gore, Knightsbridge",1193,2025-10-13 17:25:00,"Kensington Gore, Knightsbridge",1193,23238,CLASSIC,41s,41235,0.68725,Invalid(<1 mins)
152976179,2025-10-13 17:25:00,"York Way, Kings Cross",300235,2025-10-13 17:25:00,"York Way, Kings Cross",300235,59952,CLASSIC,4s,4878,0.0813,Invalid(<1 mins)
