Number,Start date,Start station,Start station number,End date,End station,End station number,Bike number,Bike model,Total duration,Total duration (ms),duration_min,trip_category
152712761,2025-10-04 16:19:00,"Salmon Lane, Limehouse",200147,2025-10-04 21:23:00,"Mile End Park Leisure Centre, Mile End",300027,40668,CLASSIC,5h 3m 32s,18212560,303.54266666666666,Anamoly (>300 mins)
152712491,2025-10-04 16:09:00,"Kings Gate House, Westminster",300202,2025-10-05 12:00:00,"Vauxhall Bridge , Pimlico",1046,54958,CLASSIC,19h 51m 12s,71472440,1191.2073333333333,Anamoly (>300 mins)
152712493,2025-10-04 16:09:00,"Kings Gate House, Westminster",300202,2025-10-17 14:04:00,"Sugden Road, Clapham",200208,53869,CLASSIC,12d 21h 55m 10s,1115710339,18595.172316666667,Anamoly (>300 mins)
152712325,2025-10-04 16:03:00,"Wellington Arch, Hyde Park",1109,2025-10-06 17:03:00,"Embankment (Savoy), Strand",1192,57466,CLASSIC,2d 0h 59m 33s,176373469,2939.5578166666664,Anamoly (>300 mins)
152712331,2025-10-04 16:03:00,"Wellington Arch, Hyde Park",1109,2025-10-14 09:42:00,"Michael Road, Walham Green",300095,21941,CLASSIC,9d 17h 38m 47s,841127727,14018.79545,Anamoly (>300 mins)
152711804,2025-10-04 15:44:00,"Upper Bank Street, Canary Wharf",200099,2025-10-05 14:25:00,"Sutton Street, Shadwell",200256,53813,CLASSIC,22h 40m 59s,81659486,1360.9914333333334,Anamoly (>300 mins)
152711434,2025-10-04 15:30:00,"Flood Street, Chelsea",1218,2025-10-05 13:06:00,"Gas Holders, Battersea Park",300216,30259,CLASSIC,21h 35m 36s,77736268,1295.6044666666667,Anamoly (>300 mins)
152710751,2025-10-04 15:05:00,"Albert Gardens, Stepney",22166,2025-10-05 08:57:00,"Watney Market, Stepney",200162,24398,CLASSIC,17h 52m 7s,64327921,1072.1320166666667,Anamoly (>300 mins)
152710680,2025-10-04 15:01:00,"Cadogan Gardens, Chelsea",2695,2025-10-05 09:23:00,"Gloucester Road (Central), South Kensington",3435,14852,CLASSIC,18h 22m 4s,66124614,1102.0769,Anamoly (>300 mins)
152710180,2025-10-04 14:44:00,"Soho Square , Soho",1052,2025-10-05 12:12:00,"Castlehaven Road, Camden Town",200016,55354,CLASSIC,21h 27m 39s,77259170,1287.6528333333333,Anamoly (>300 mins)
152709562,2025-10-04 14:21:00,"Pont Street, Knightsbridge",1114,2025-10-05 10:44:00,"Queen Mother Sports Centre, Victoria",1148,59986,CLASSIC,20h 22m 7s,73327359,1222.12265,Anamoly (>300 mins)
152708960,2025-10-04 13:59:00,"Crawford Street, Marylebone",1036,2025-10-04 21:15:00,"Crawford Street, Marylebone",1036,52178,CLASSIC,7h 15m 29s,26129219,435.48698333333334,Anamoly (>300 mins)
152708900,2025-10-04 13:57:00,"Crawford Street, Marylebone",1036,2025-10-04 21:15:00,"Crawford Street, Marylebone",1036,53576,CLASSIC,7h 17m 36s,26256924,437.6154,Anamoly (>300 mins)
152708614,2025-10-04 13:48:00,"Waterloo Station 2, Waterloo",2692,2025-10-04 18:59:00,"Shepherd's Bush Road North, Shepherd's Bush",200209,62446,PBSC_EBIKE,5h 10m 45s,18645270,310.7545,Anamoly (>300 mins)
152708540,2025-10-04 13:45:00,"Waterloo Station 2, Waterloo",2692,2025-10-04 18:59:00,"Shepherd's Bush Road North, Shepherd's Bush",200209,60596,PBSC_EBIKE,5h 13m 5s,18785540,313.09233333333333,Anamoly (>300 mins)
152707993,2025-10-04 13:28:00,"Penywern Road, Earl's Court",3444,2025-10-04 21:21:00,"Knaresborough Place, Earl's Court",200069,59161,CLASSIC,7h 52m 55s,28375064,472.91773333333333,Anamoly (>300 mins)
152707286,2025-10-04 13:04:00,"World's End Place, West Chelsea",300009,2025-10-11 17:08:00,"St Mary's Hospital, Paddington",3496,41272,CLASSIC,7d 4h 4m 5s,619445677,10324.094616666667,Anamoly (>300 mins)
152705489,2025-10-04 12:05:00,"City Road, Angel",2690,2025-10-14 14:30:00,"Bromley High Street, Bow",22172,59231,CLASSIC,10d 2h 25m 1s,872701076,14545.017933333333,Anamoly (>300 mins)
152704902,2025-10-04 11:46:00,"Greenland Road, Camden Town",200026,2025-10-05 09:44:00,"Albert Street, Camden Town",200118,58421,CLASSIC,21h 58m 22s,79102117,1318.3686166666666,Anamoly (>300 mins)
152704749,2025-10-04 11:41:00,"Castlehaven Road, Camden Town",200016,2025-10-05 11:07:00,"London Fields, Hackney Central",200025,59887,CLASSIC,23h 26m 21s,84381955,1406.3659166666666,Anamoly (>300 mins)
152704393,2025-10-04 11:29:00,"King Edward Walk, Waterloo",2639,2025-10-04 17:47:00,"Ashley Crescent, Battersea",200169,21002,CLASSIC,6h 18m 44s,22724001,378.73335,Anamoly (>300 mins)
152703777,2025-10-04 11:08:00,"Parson's Green , Parson's Green",200237,2025-10-06 09:04:00,"Imperial Wharf Station, Sands End",300070,23195,CLASSIC,1d 21h 55m 47s,165347186,2755.786433333333,Anamoly (>300 mins)
152703621,2025-10-04 11:03:00,"Phillimore Gardens, Kensington",1018,2025-10-04 18:45:00,"Ravenscourt Park Station, Hammersmith",300037,40211,CLASSIC,7h 42m 41s,27761087,462.6847833333333,Anamoly (>300 mins)
152703489,2025-10-04 10:58:00,"Warren Street Station, Euston",1090,2025-10-04 18:19:00,"Warren Street Station, Euston",1090,57076,CLASSIC,7h 21m 1s,26461570,441.02616666666665,Anamoly (>300 mins)
152703133,2025-10-04 10:45:00,"Queen's Gate (Central), South Kensington",1089,2025-10-05 14:14:00,"Woodstock Grove, Shepherd's Bush",200214,51978,CLASSIC,1d 3h 29m 31s,98971692,1649.5282,Anamoly (>300 mins)
152702315,2025-10-04 10:13:00,"Notting Hill Gate Station, Notting Hill",1182,2025-10-04 16:15:00,"Charles II Street, West End",3488,54210,CLASSIC,6h 2m 25s,21745571,362.4261833333333,Anamoly (>300 mins)
152701460,2025-10-04 09:35:00,"Putney Pier, Wandsworth",3492,2025-10-04 17:30:00,"Felsham Road, Putney",300019,62646,PBSC_EBIKE,7h 54m 21s,28461383,474.3563833333333,Anamoly (>300 mins)
152701252,2025-10-04 09:24:00,"Felsham Road, Putney",300019,2025-10-04 17:30:00,"Felsham Road, Putney",300019,30695,CLASSIC,8h 5m 52s,29152174,485.8695666666667,Anamoly (>300 mins)
152701132,2025-10-04 09:18:00,"Pall Mall East, West End",1153,2025-10-04 15:35:00,"Archbishop's Park, Waterloo",300025,63119,PBSC_EBIKE,6h 17m 34s,22654768,377.5794666666667,Anamoly (>300 mins)
152701136,2025-10-04 09:18:00,"Felsham Road, Putney",300019,2025-10-04 17:30:00,"Felsham Road, Putney",300019,63048,PBSC_EBIKE,8h 11m 51s,29511604,491.8600666666667,Anamoly (>300 mins)
152701137,2025-10-04 09:18:00,"Putney Pier, Wandsworth",3492,2025-10-04 17:30:00,"Felsham Road, Putney",300019,63478,PBSC_EBIKE,8h 12m 29s,29549675,492.4945833333333,Anamoly (>300 mins)
152701024,2025-10-04 09:12:00,"Felsham Road, Putney",300019,2025-10-04 17:30:00,"Felsham Road, Putney",300019,60570,PBSC_EBIKE,8h 18m 3s,29883393,498.05655,Anamoly (>300 mins)
152699938,2025-10-04 07:35:00,"Norton Folgate, Liverpool Street",1068,2025-10-06 18:13:00,"Waterloo Station 1, Waterloo",2696,59584,CLASSIC,2d 10h 38m 10s,211090038,3518.1673,Anamoly (>300 mins)
152699908,2025-10-04 07:30:00,"Sedding Street, Sloane Square",3420,2025-10-04 12:32:00,"Ravenscourt Park Station, Hammersmith",300037,57503,CLASSIC,5h 2m 11s,18131521,302.1920166666667,Anamoly (>300 mins)
152699661,2025-10-04 06:28:00,"Elizabeth Bridge, Victoria",1138,2025-10-04 15:44:00,"London Zoo,  The Regent's Park",1136,30320,CLASSIC,9h 16m 10s,33370431,556.17385,Anamoly (>300 mins)
152699545,2025-10-04 05:22:00,"Frampton Street, Paddington",1099,2025-10-08 17:21:00,"Risinghill Street, Angel",1127,56998,CLASSIC,4d 11h 59m 13s,388753336,6479.222266666667,Anamoly (>300 mins)
152699434,2025-10-04 03:36:00,"Harper Road, The Borough",1137,2025-10-05 01:05:00,"Wellington Street , Strand",1202,20513,CLASSIC,21h 29m 50s,77390183,1289.8363833333333,Anamoly (>300 mins)
152698861,2025-10-03 23:44:00,"Chrisp Street Market, Poplar",200089,2025-10-04 14:18:00,"Chrisp Street Market, Poplar",200089,41727,CLASSIC,14h 34m 30s,52470556,874.5092666666667,Anamoly (>300 mins)
152698501,2025-10-03 22:43:00,"Warwick Row, Westminster",968,2025-10-04 09:22:00,"Vincent Street, Pimlico",22161,64171,PBSC_EBIKE,10h 38m 54s,38334881,638.9146833333333,Anamoly (>300 mins)
152698072,2025-10-03 21:34:00,"Foley Street, Fitzrovia",3494,2025-10-14 08:41:00,"Old Street Station, St. Luke's",1064,59047,CLASSIC,10d 11h 7m 1s,904021382,15067.023033333333,Anamoly (>300 mins)
152697927,2025-10-03 21:17:00,"Strand, Strand",1100,2025-10-07 07:26:00,"Garnet Street, Shadwell",200045,52512,CLASSIC,3d 10h 8m 23s,295703248,4928.387466666667,Anamoly (>300 mins)
152697712,2025-10-03 20:53:00,"Chicheley Street, South Bank",200206,2025-10-04 11:18:00,"Chicheley Street, South Bank",200206,51235,CLASSIC,14h 24m 50s,51890338,864.8389666666667,Anamoly (>300 mins)
152697714,2025-10-03 20:53:00,"Chicheley Street, South Bank",200206,2025-10-04 07:29:00,"Chicheley Street, South Bank",200206,56166,CLASSIC,10h 36m 26s,38186525,636.4420833333334,Anamoly (>300 mins)
152697674,2025-10-03 20:47:00,"Arlington Road, Camden Town",200070,2025-10-04 08:12:00,"Halford Road, West Kensington",300210,53192,CLASSIC,11h 25m 18s,41118169,685.3028166666667,Anamoly (>300 mins)
152697008,2025-10-03 20:05:00,"Snowsfields, London Bridge",200193,2025-10-04 07:27:00,"Bermondsey Station, Bermondsey",300253,53463,CLASSIC,11h 22m 9s,40929610,682.1601666666667,Anamoly (>300 mins)
152696983,2025-10-03 20:04:00,"Snowsfields, London Bridge",200193,2025-10-04 10:38:00,"George Row, Bermondsey",2679,23534,CLASSIC,14h 34m 34s,52474340,874.5723333333333,Anamoly (>300 mins)
152696794,2025-10-03 19:54:00,"Serpentine Car Park, Hyde Park",1217,2025-10-04 17:51:00,Mechanical Workshop Penton,10626,61149,PBSC_EBIKE,21h 56m 50s,79010960,1316.8493333333333,Anamoly (>300 mins)
152696645,2025-10-03 19:45:00,"Aylward Street, Stepney",300049,2025-10-04 17:48:00,Mechanical Workshop Penton,10626,62418,PBSC_EBIKE,22h 3m 23s,79403599,1323.3933166666666,Anamoly (>300 mins)
152696324,2025-10-03 19:31:00,"Waterloo Station 2, Waterloo",2692,2025-10-04 09:39:00,"Westminster Pier, Westminster",300249,59662,CLASSIC,14h 8m 10s,50890581,848.17635,Anamoly (>300 mins)
152696034,2025-10-03 19:20:00,"Wellington Arch, Hyde Park",1109,2025-10-04 12:24:00,Mechanical Workshop Penton,10626,62633,PBSC_EBIKE,17h 3m 50s,61430142,1023.8357,Anamoly (>300 mins)
152695875,2025-10-03 19:14:00,"Bermondsey Station, Bermondsey",300253,2025-10-08 17:23:00,"Saltoun Road, Brixton",300206,55885,CLASSIC,4d 22h 8m 46s,425326285,7088.7714166666665,Anamoly (>300 mins)
152695846,2025-10-03 19:13:00,"Collingham Gardens, Earl's Court",3459,2025-10-04 21:06:00,"Queen's Gate (South), South Kensington",1172,22119,CLASSIC,1d 1h 52m 54s,93174479,1552.9079833333333,Anamoly (>300 mins)
152695460,2025-10-03 18:59:00,"Lindfield Street, Poplar",22178,2025-10-05 10:54:00,"Bow Road Station, Bow",200251,55576,CLASSIC,1d 15h 55m 10s,143710375,2395.172916666667,Anamoly (>300 mins)
152690175,2025-10-03 15:44:00,"Parsons Green Station, Parsons Green",300052,2025-10-17 15:56:00,"Stanley Grove, Battersea",200199,52201,CLASSIC,14d 0h 12m 42s,1210362559,20172.709316666667,Anamoly (>300 mins)
152689499,2025-10-03 15:09:00,"Ossulston Street, Somers Town",300211,2025-10-04 09:46:00,"Sackville Street, Mayfair",1197,59394,CLASSIC,18h 37m 36s,67056665,1117.6110833333332,Anamoly (>300 mins)
152686963,2025-10-03 12:55:00,"Notting Hill Gate Station, Notting Hill",1182,2025-10-05 17:37:00,"Bevington Road West, North Kensington",300236,41105,CLASSIC,2d 4h 41m 52s,189712307,3161.8717833333335,Anamoly (>300 mins)
152686834,2025-10-03 12:49:00,"Foley Street, Fitzrovia",3494,2025-10-04 12:24:00,Mechanical Workshop Penton,10626,61195,PBSC_EBIKE,23h 34m 41s,84881999,1414.6999833333334,Anamoly (>300 mins)
152686488,2025-10-03 12:30:00,"Doric Way , Somers Town",1004,2025-10-04 12:26:00,Mechanical Workshop Penton,10626,62310,PBSC_EBIKE,23h 56m 7s,86167924,1436.1320666666666,Anamoly (>300 mins)
152686446,2025-10-03 12:28:00,"Eaton Square (South), Belgravia",22164,2025-10-04 12:28:00,"Devonshire Terrace, Bayswater",1227,51692,CLASSIC,1d 0h 0m 17s,86417060,1440.2843333333333,Anamoly (>300 mins)
152686390,2025-10-03 12:24:00,"Regent's Row , Haggerston",200064,2025-10-06 17:08:00,"Charlotte Terrace, Angel",200129,57930,CLASSIC,3d 4h 43m 54s,276234388,4603.906466666666,Anamoly (>300 mins)
152686135,2025-10-03 12:11:00,"Turquoise Island, Notting Hill",2682,2025-10-03 17:42:00,"Westbourne Grove, Bayswater",1041,52036,CLASSIC,5h 30m 35s,19835037,330.58395,Anamoly (>300 mins)
152685608,2025-10-03 11:38:00,"Limerston Street, West Chelsea",200001,2025-10-03 21:14:00,"Richmond Way, Shepherd's Bush",200181,62229,PBSC_EBIKE,9h 35m 29s,34529643,575.49405,Anamoly (>300 mins)
152684953,2025-10-03 10:45:00,"Devons Road, Bow",200255,2025-10-06 09:55:00,"Shadwell Station, Shadwell",200020,59311,CLASSIC,2d 23h 10m 6s,256206490,4270.108166666667,Anamoly (>300 mins)
152684450,2025-10-03 10:06:00,"Pitfield Street Central, Hoxton",200248,2025-10-05 01:34:00,"New Kent Road, The Borough",966,54982,CLASSIC,1d 15h 28m 14s,142094257,2368.237616666667,Anamoly (>300 mins)
152684132,2025-10-03 09:46:00,"Westminster Pier, Westminster",300249,2025-10-03 15:34:00,"Chicheley Street, South Bank",200206,55114,CLASSIC,5h 48m 34s,20914949,348.58248333333336,Anamoly (>300 mins)
152683863,2025-10-03 09:35:00,"Holy Trinity Brompton, Knightsbridge",1002,2025-10-06 10:59:00,"Borough High Street, The Borough",996,41824,CLASSIC,3d 1h 23m 27s,264207073,4403.451216666666,Anamoly (>300 mins)
152683305,2025-10-03 09:15:00,"Wapping High Street, Wapping",1039,2025-10-04 10:39:00,"Union Street, The Borough",961,21592,CLASSIC,1d 1h 24m 10s,91450716,1524.1786,Anamoly (>300 mins)
152682603,2025-10-03 08:54:00,"Palace Gardens Terrace, Notting Hill",2633,2025-10-03 19:11:00,"Natural History Museum, South Kensington",2677,54927,CLASSIC,10h 16m 56s,37016963,616.9493833333333,Anamoly (>300 mins)
152682382,2025-10-03 08:49:00,"Storey's Gate, Westminster",200202,2025-10-04 10:40:00,"Bunhill Row, Moorgate",1211,60512,PBSC_EBIKE,1d 1h 50m 53s,93053318,1550.8886333333332,Anamoly (>300 mins)
152678417,2025-10-03 02:25:00,"Ontario Street, Elephant & Castle",1200,2025-10-03 12:48:00,"Lambeth Road, Vauxhall",1078,50731,CLASSIC,10h 22m 49s,37369794,622.8299,Anamoly (>300 mins)
152678315,2025-10-03 01:15:00,"Goldsmith's Row, Haggerston",200159,2025-10-03 08:07:00,"Portugal Street, Holborn",3456,62590,PBSC_EBIKE,6h 52m 9s,24729213,412.15355,Anamoly (>300 mins)
152678246,2025-10-03 00:47:00,"Nutford Place, Marylebone",1112,2025-10-07 15:23:00,"Grenfell Road, Avondale",300067,55786,CLASSIC,4d 14h 35m 48s,398148285,6635.80475,Anamoly (>300 mins)
152678014,2025-10-02 23:53:00,"Westminster University, Marylebone",1194,2025-10-05 10:12:00,"Hyde Park Corner, Hyde Park",1075,54546,CLASSIC,2d 10h 19m 10s,209950935,3499.18225,Anamoly (>300 mins)
152677856,2025-10-02 23:31:00,"Craven Street, Strand",1160,2025-10-19 16:14:00,"Bridge Avenue, Hammersmith",300082,41839,CLASSIC,16d 16h 42m 41s,1442561140,24042.685666666668,Anamoly (>300 mins)
152677861,2025-10-02 23:31:00,"Craven Street, Strand",1160,2025-10-09 14:32:00,"Imperial Road, Sands End",300087,56600,CLASSIC,6d 15h 0m 18s,572418737,9540.312283333333,Anamoly (>300 mins)
152677830,2025-10-02 23:28:00,"New Inn Yard, Shoreditch",1032,2025-10-03 13:30:00,"New Inn Yard, Shoreditch",1032,24213,CLASSIC,14h 2m 0s,50520073,842.0012166666667,Anamoly (>300 mins)
152677707,2025-10-02 23:16:00,"Belvedere Road 2, South Bank",300246,2025-10-03 06:11:00,"Clapham Common Station, Clapham Common",2694,55156,CLASSIC,6h 54m 39s,24879857,414.66428333333334,Anamoly (>300 mins)
152677378,2025-10-02 22:49:00,"Russell Gardens, Olympia",200080,2025-10-03 10:03:00,"Ilchester Place, Kensington",1115,58235,CLASSIC,11h 14m 7s,40447225,674.1204166666666,Anamoly (>300 mins)
152676893,2025-10-02 22:12:00,"Belgrave Square, Belgravia",3473,2025-10-03 11:02:00,"Crabtree Lane, Fulham",200221,53817,CLASSIC,12h 49m 42s,46182385,769.7064166666667,Anamoly (>300 mins)
152673543,2025-10-02 19:33:00,"Stainsby Road , Poplar",300048,2025-10-03 07:51:00,"Import Dock, Canary Wharf",200066,52268,CLASSIC,12h 17m 42s,44262464,737.7077333333333,Anamoly (>300 mins)
152673508,2025-10-02 19:32:00,"St. John's Wood Road, St. John's Wood",1187,2025-10-03 08:55:00,"Clifford Street, Mayfair",2688,52128,CLASSIC,13h 22m 59s,48179797,802.9966166666667,Anamoly (>300 mins)
152673485,2025-10-02 19:31:00,"Soho Square , Soho",1052,2025-10-03 08:42:00,"Tysoe Street, Clerkenwell",1146,40814,CLASSIC,13h 11m 18s,47478857,791.3142833333334,Anamoly (>300 mins)
152672576,2025-10-02 19:07:00,"Ravenscourt Park Station, Hammersmith",300037,2025-10-03 15:51:00,"Ravenscourt Park Station, Hammersmith",300037,52537,CLASSIC,20h 44m 31s,74671225,1244.5204166666667,Anamoly (>300 mins)
152672205,2025-10-02 18:57:00,"Ravenscourt Park Station, Hammersmith",300037,2025-10-03 15:51:00,"Ravenscourt Park Station, Hammersmith",300037,51183,CLASSIC,20h 53m 36s,75216844,1253.6140666666668,Anamoly (>300 mins)
152666493,2025-10-02 17:19:00,"Brushfield Street, Liverpool Street",1161,2025-10-09 14:23:00,"Christian Street, Whitechapel",22177,23776,CLASSIC,6d 21h 4m 13s,594253444,9904.224066666668,Anamoly (>300 mins)
152665612,2025-10-02 17:05:00,"Bromley High Street, Bow",22172,2025-10-03 16:04:00,"Podium, Queen Elizabeth Olympic Park",300021,41997,CLASSIC,22h 59m 15s,82755697,1379.2616166666667,Anamoly (>300 mins)
152664195,2025-10-02 16:30:00,"York Way, Kings Cross",300235,2025-10-04 12:21:00,Mechanical Workshop Penton,10626,62127,PBSC_EBIKE,1d 19h 51m 25s,157885635,2631.42725,Anamoly (>300 mins)
152663867,2025-10-02 16:20:00,"Eastbourne Mews, Paddington",1203,2025-10-02 21:26:00,"Eastbourne Mews, Paddington",1203,51001,CLASSIC,5h 6m 19s,18379017,306.31695,Anamoly (>300 mins)
152663514,2025-10-02 16:09:00,"Podium, Queen Elizabeth Olympic Park",300021,2025-10-02 21:40:00,"Podium, Queen Elizabeth Olympic Park",300021,20850,CLASSIC,5h 31m 1s,19861916,331.0319333333333,Anamoly (>300 mins)
152663151,2025-10-02 15:57:00,"Eccleston Place, Victoria",3465,2025-10-02 22:16:00,"Tachbrook Street, Victoria",965,60555,PBSC_EBIKE,6h 19m 44s,22784268,379.7378,Anamoly (>300 mins)
152663006,2025-10-02 15:51:00,"Craven Street, Strand",1160,2025-10-03 22:05:00,"Strand, Strand",1100,52431,CLASSIC,1d 6h 14m 51s,108891360,1814.856,Anamoly (>300 mins)
152663014,2025-10-02 15:51:00,"Craven Street, Strand",1160,2025-10-06 12:07:00,"Aldersgate Street, Barbican",1065,56193,CLASSIC,3d 20h 16m 1s,332161104,5536.0184,Anamoly (>300 mins)
152663001,2025-10-02 15:50:00,"Craven Street, Strand",1160,2025-10-04 08:38:00,"Embankment (Savoy), Strand",1192,24306,CLASSIC,1d 16h 47m 45s,146865315,2447.75525,Anamoly (>300 mins)
152662816,2025-10-02 15:43:00,"Ossulston Street, Somers Town",300211,2025-10-06 14:39:00,"Pancras Road, King's Cross",3428,57169,CLASSIC,3d 22h 55m 57s,341757372,5695.9562,Anamoly (>300 mins)
152662766,2025-10-02 15:41:00,"Newton Street, Covent Garden",300074,2025-10-08 13:04:00,"Jewry Street, Aldgate",1045,53582,CLASSIC,5d 21h 23m 15s,508995294,8483.2549,Anamoly (>300 mins)
152662025,2025-10-02 15:13:00,"Westminster Pier, Westminster",300249,2025-10-02 23:58:00,"Westminster Pier, Westminster",300249,50379,CLASSIC,8h 45m 19s,31519753,525.3292166666666,Anamoly (>300 mins)
152660721,2025-10-02 14:14:00,"Elgin Avenue, Maida Hill",300071,2025-10-05 14:32:00,"Bevington Road West, North Kensington",300236,35794,CLASSIC,3d 0h 18m 12s,260292278,4338.204633333334,Anamoly (>300 mins)
152660522,2025-10-02 14:06:00,"Albert Gate, Hyde Park",1132,2025-10-05 12:43:00,"High Holborn , Covent Garden",1229,56889,CLASSIC,2d 22h 37m 36s,254256175,4237.602916666667,Anamoly (>300 mins)
152659182,2025-10-02 13:09:00,"Abbey Orchard Street, Westminster",3429,2025-10-03 18:12:00,"Gaywood  Street, Elephant & Castle",200132,51445,CLASSIC,1d 5h 3m 1s,104581161,1743.01935,Anamoly (>300 mins)
152658434,2025-10-02 12:39:00,"Black Lion Gate, Kensington Gardens",1157,2025-10-02 17:47:00,"Gloucester Avenue, Camden Town_OLD",2001454444,56697,CLASSIC,5h 8m 43s,18523582,308.72636666666665,Anamoly (>300 mins)
152658109,2025-10-02 12:24:00,"Ilchester Gardens, Bayswater",200086,2025-10-02 17:48:00,"Gloucester Avenue, Camden Town_OLD",2001454444,59042,CLASSIC,5h 23m 15s,19395588,323.2598,Anamoly (>300 mins)
152657266,2025-10-02 11:46:00,"Westminster Pier, Westminster",300249,2025-10-02 20:30:00,"Caldwell Street, Stockwell",200137,62123,PBSC_EBIKE,8h 44m 13s,31453285,524.2214166666666,Anamoly (>300 mins)
152657273,2025-10-02 11:46:00,"Westminster Pier, Westminster",300249,2025-10-03 17:36:00,Mechanical Workshop Penton,10626,63466,PBSC_EBIKE,1d 5h 49m 53s,107393593,1789.8932166666666,Anamoly (>300 mins)
152656079,2025-10-02 10:43:00,"London Street, Paddington",300079,2025-10-02 20:06:00,"Howland Street, Fitzrovia",2691,54886,CLASSIC,9h 23m 25s,33805331,563.4221833333334,Anamoly (>300 mins)
152655255,2025-10-02 10:03:00,"Howick Place, Westminster",2666,2025-10-02 15:55:00,"Eccleston Place, Victoria",3465,63290,PBSC_EBIKE,5h 51m 47s,21107274,351.7879,Anamoly (>300 mins)
152654996,2025-10-02 09:51:00,"Stratford Station, Stratford",300234,2025-10-02 15:45:00,"Copper Box Arena, Queen Elizabeth Olympic Park",300226,52754,CLASSIC,5h 53m 33s,21213680,353.5613333333333,Anamoly (>300 mins)
152654885,2025-10-02 09:47:00,"Southwark Station 2, Southwark",22163,2025-10-03 15:34:00,"Sadlers Sports Centre, Finsbury",3433,21795,CLASSIC,1d 5h 46m 44s,107204599,1786.7433166666667,Anamoly (>300 mins)
152654893,2025-10-02 09:47:00,"Collingham Gardens, Earl's Court",3459,2025-10-02 18:21:00,"Shouldham Street, Marylebone",2693,59315,CLASSIC,8h 34m 15s,30855478,514.2579666666667,Anamoly (>300 mins)
152654795,2025-10-02 09:44:00,"Whitehall Place, Strand",1151,2025-10-02 17:36:00,"Tower Gardens , Tower",1071,63227,PBSC_EBIKE,7h 51m 24s,28284764,471.41273333333334,Anamoly (>300 mins)
152654807,2025-10-02 09:44:00,"Whiston Road, Haggerston",200158,2025-10-02 17:55:00,"Drury Lane, Covent Garden",1007,41451,CLASSIC,8h 10m 59s,29459841,490.99735,Anamoly (>300 mins)
152654350,2025-10-02 09:32:00,"Lightermans Road, Millwall",200004,2025-10-02 15:45:00,"Copper Box Arena, Queen Elizabeth Olympic Park",300226,53086,CLASSIC,6h 12m 55s,22375432,372.92386666666664,Anamoly (>300 mins)
152653452,2025-10-02 09:10:00,"Waterloo Station 2, Waterloo",2692,2025-10-02 16:13:00,"Great Russell Street, Bloomsbury",988,55292,CLASSIC,7h 2m 16s,25336783,422.2797166666667,Anamoly (>300 mins)
152646413,2025-10-02 06:59:00,"Gas Holders, Battersea Park",300216,2025-10-02 15:31:00,"Culvert Road, Battersea",300080,50502,CLASSIC,8h 32m 37s,30757235,512.6205833333333,Anamoly (>300 mins)
152645578,2025-10-02 05:16:00,"Chelsea Green, Chelsea",1179,2025-10-04 10:21:00,"Star Road, West Kensington",300038,52886,CLASSIC,2d 5h 4m 45s,191085398,3184.7566333333334,Anamoly (>300 mins)
152645579,2025-10-02 05:16:00,"Chelsea Green, Chelsea",1179,2025-10-04 18:44:00,"West Kensington Station, West Kensington",300020,53301,CLASSIC,2d 13h 27m 35s,221255469,3687.59115,Anamoly (>300 mins)
152645423,2025-10-02 02:18:00,"Northumberland Avenue, Strand",1097,2025-10-02 08:24:00,"Bankside Mix, Bankside",963,30025,CLASSIC,6h 5m 55s,21955001,365.9166833333333,Anamoly (>300 mins)
152645424,2025-10-02 02:19:00,"Northumberland Avenue, Strand",1097,2025-10-13 16:58:00,"Penfold Street, Marylebone",10625,57522,CLASSIC,11d 14h 39m 33s,1003173479,16719.557983333332,Anamoly (>300 mins)
152645386,2025-10-02 01:52:00,"Borough High Street, The Borough",996,2025-10-02 07:43:00,"Bank of England Museum, Bank",1201,58893,CLASSIC,5h 50m 17s,21017181,350.28635,Anamoly (>300 mins)
152645200,2025-10-02 00:24:00,"Erin Close, Walham Green",200184,2025-10-02 19:22:00,"Poured Lines, Bankside",1144,20918,CLASSIC,18h 58m 11s,68291200,1138.1866666666667,Anamoly (>300 mins)
152645086,2025-10-02 00:03:00,"Park Road (Baker Street), The Regent's Park",1050,2025-10-02 09:16:00,"Pall Mall East, West End",1153,52329,CLASSIC,9h 13m 16s,33196874,553.2812333333334,Anamoly (>300 mins)
152645001,2025-10-01 23:45:00,"Charing Cross Hospital, Hammersmith",300018,2025-10-14 16:08:00,"Evesham Street, Avondale",300022,59795,CLASSIC,12d 16h 22m 49s,1095769855,18262.830916666666,Anamoly (>300 mins)
152644619,2025-10-01 22:56:00,"Tooley Street, Bermondsey",1142,2025-10-02 17:59:00,"Tower Gardens , Tower",1071,53758,CLASSIC,19h 3m 17s,68597320,1143.2886666666666,Anamoly (>300 mins)
152643773,2025-10-01 21:58:00,"Bridge Avenue, Hammersmith",300082,2025-10-07 17:31:00,"Risinghill Street, Angel",1127,59993,CLASSIC,5d 19h 33m 2s,502382157,8373.03595,Anamoly (>300 mins)
152642083,2025-10-01 20:25:00,"Albert Square, Stockwell",300209,2025-10-02 07:59:00,"Upcerne Road, West Chelsea",300075,54601,CLASSIC,11h 34m 33s,41673132,694.5522,Anamoly (>300 mins)
152640577,2025-10-01 19:31:00,"Sidney Road, Stockwell",300229,2025-10-02 08:47:00,"Walnut Tree Walk, Vauxhall",1076,57848,CLASSIC,13h 15m 50s,47750226,795.8371,Anamoly (>300 mins)
