Number,Start date,Start station,Start station number,End date,End station,End station number,Bike number,Bike model,Total duration,Total duration (ms),duration_min,trip_category,start_hour,end_hour,start_day,start_month,is_weekend,day_type
153050803,2025-10-15 22:20:00,"Clifton Street, Shoreditch",3501,2025-10-15 22:26:00,"Pitfield Street North,Hoxton",200152,64031,PBSC_EBIKE,6m 46s,406899,6.78165,Short(1-10 mins),22,22,Wednesday,October,False,Weekday
153050774,2025-10-15 22:18:00,"Hewison Street, Old Ford",200006,2025-10-15 22:20:00,"Wendon Street, Old Ford",300039,52473,CLASSIC,2m 10s,130140,2.169,Short(1-10 mins),22,22,Wednesday,October,False,Weekday
153050775,2025-10-15 22:18:00,"Great Russell Street, Bloomsbury",988,2025-10-15 22:54:00,"Bancroft Road, Bethnal Green",200234,51383,CLASSIC,35m 18s,2118795,35.31325,Normal(10-40 mins),22,22,Wednesday,October,False,Weekday
153050776,2025-10-15 22:18:00,"Allington Street, Victoria",300242,2025-10-15 22:55:00,"Allington Street, Victoria",300242,55129,CLASSIC,36m 33s,2193514,36.558566666666664,Normal(10-40 mins),22,22,Wednesday,October,False,Weekday
153050777,2025-10-15 22:18:00,"Hartington Road, Stockwell",200207,2025-10-15 22:31:00,"Hampton Street, Walworth",1118,56665,CLASSIC,12m 25s,745080,12.418,Normal(10-40 mins),22,22,Wednesday,October,False,Weekday
153050778,2025-10-15 22:18:00,"Bishop's Bridge Road West, Bayswater",200110,2025-10-15 22:33:00,"Broadwick Street, Soho",3489,62658,PBSC_EBIKE,14m 24s,864195,14.40325,Normal(10-40 mins),22,22,Wednesday,October,False,Weekday
153050779,2025-10-15 22:18:00,"Hardwick Street, Clerkenwell",1057,2025-10-15 22:37:00,"Page Street, Westminster",200048,54497,CLASSIC,18m 56s,1136355,18.93925,Normal(10-40 mins),22,22,Wednesday,October,False,Weekday
153050780,2025-10-15 22:18:00,"Greycoat Street , Westminster",10623,2025-10-15 22:42:00,"Notting Hill Gate Station, Notting Hill",1182,40899,CLASSIC,23m 48s,1428774,23.8129,Normal(10-40 mins),22,22,Wednesday,October,False,Weekday
153050781,2025-10-15 22:19:00,"Warren Street Station, Euston",1090,2025-10-15 22:31:00,"Regency Street, Westminster",1155,62073,PBSC_EBIKE,12m 46s,766824,12.7804,Normal(10-40 mins),22,22,Wednesday,October,False,Weekday
153050767,2025-10-15 22:18:00,"Hatton Wall, Holborn",1008,2025-10-15 22:38:00,"Christian Street, Whitechapel",22177,22293,CLASSIC,20m 11s,1211934,20.1989,Normal(10-40 mins),22,22,Wednesday,October,False,Weekday
153050768,2025-10-15 22:18:00,"Russell Square Station, Bloomsbury",978,2025-10-15 22:21:00,"Red Lion Square, Holborn",3421,59248,CLASSIC,3m 35s,215981,3.599683333333333,Short(1-10 mins),22,22,Wednesday,October,False,Weekday
153050769,2025-10-15 22:18:00,"Riverlight North, Nine Elms",1165,2025-10-15 22:38:00,"LSBU (Borough Road), Elephant & Castle",1095,41398,CLASSIC,20m 20s,1220771,20.346183333333332,Normal(10-40 mins),22,22,Wednesday,October,False,Weekday
153050770,2025-10-15 22:18:00,"Cranmer Road, Stockwell",300247,2025-10-15 22:27:00,"Gloucester Street, Pimlico",1103,54283,CLASSIC,9m 24s,564886,9.414766666666667,Short(1-10 mins),22,22,Wednesday,October,False,Weekday
153050771,2025-10-15 22:18:00,"Queen's Gate (North), Kensington",1204,2025-10-15 22:36:00,"Penfold Street, Marylebone",10625,64042,PBSC_EBIKE,17m 55s,1075088,17.918133333333333,Normal(10-40 mins),22,22,Wednesday,October,False,Weekday
153050772,2025-10-15 22:18:00,"Park Lane , Hyde Park",1037,2025-10-15 22:51:00,"Park Lane , Hyde Park",1037,62667,PBSC_EBIKE,32m 28s,1948387,32.47311666666667,Normal(10-40 mins),22,22,Wednesday,October,False,Weekday
153050773,2025-10-15 22:18:00,"George Street, Marylebone",1225,2025-10-15 22:27:00,"Greenberry Street, St.John's Wood",200236,30330,CLASSIC,8m 43s,523873,8.731216666666667,Short(1-10 mins),22,22,Wednesday,October,False,Weekday
153050755,2025-10-15 22:17:00,"South Audley Street, Mayfair",3493,2025-10-15 22:24:00,"Sackville Street, Mayfair",1197,59368,CLASSIC,7m 24s,444159,7.40265,Short(1-10 mins),22,22,Wednesday,October,False,Weekday
153050756,2025-10-15 22:17:00,"Hop Exchange, The Borough",960,2025-10-15 22:27:00,"Dock Street, Wapping",3467,54974,CLASSIC,9m 36s,576624,9.6104,Short(1-10 mins),22,22,Wednesday,October,False,Weekday
153050757,2025-10-15 22:17:00,"Great Titchfield Street, Fitzrovia",3450,2025-10-15 22:40:00,"Duke Street Hill, London Bridge",300083,54649,CLASSIC,23m 2s,1382187,23.03645,Normal(10-40 mins),22,22,Wednesday,October,False,Weekday
153050758,2025-10-15 22:17:00,"St. Martin's Street, West End",1158,2025-10-15 22:32:00,"Binfield Road, Stockwell",300015,63223,PBSC_EBIKE,15m 16s,916768,15.279466666666666,Normal(10-40 mins),22,22,Wednesday,October,False,Weekday
153050759,2025-10-15 22:17:00,"Tower Wharf, Bermondsey",2667,2025-10-15 22:41:00,"Charlotte Street, Fitzrovia",2669,62687,PBSC_EBIKE,23m 48s,1428916,23.815266666666666,Normal(10-40 mins),22,22,Wednesday,October,False,Weekday
153050760,2025-10-15 22:17:00,"Baylis Road, Waterloo",1133,2025-10-15 22:23:00,"Swan Street, The Borough",1216,21688,CLASSIC,6m 22s,382925,6.382083333333333,Short(1-10 mins),22,22,Wednesday,October,False,Weekday
153050761,2025-10-15 22:17:00,"Hatton Wall, Holborn",1008,2025-10-15 22:38:00,"Christian Street, Whitechapel",22177,56507,CLASSIC,20m 41s,1241627,20.693783333333332,Normal(10-40 mins),22,22,Wednesday,October,False,Weekday
153050762,2025-10-15 22:17:00,"Trebovir Road, Earl's Court",1113,2025-10-15 22:32:00,"Westfield Library Corner, Shepherd's Bush",200227,52842,CLASSIC,15m 5s,905458,15.090966666666667,Normal(10-40 mins),22,22,Wednesday,October,False,Weekday
153050763,2025-10-15 22:17:00,"St. Peter's Terrace, Fulham",300043,2025-10-15 22:52:00,"St. Peter's Terrace, Fulham",300043,52867,CLASSIC,34m 43s,2083687,34.728116666666665,Normal(10-40 mins),22,22,Wednesday,October,False,Weekday
153050764,2025-10-15 22:17:00,"Coram Street, Bloomsbury",300201,2025-10-15 22:46:00,"North Wharf Road, Paddington",1108,54286,CLASSIC,28m 37s,1717743,28.62905,Normal(10-40 mins),22,22,Wednesday,October,False,Weekday
153050765,2025-10-15 22:17:00,"Triangle Car Park, Hyde Park",1088,2025-10-15 22:27:00,"Crawford Street, Marylebone",1036,58830,CLASSIC,9m 31s,571885,9.531416666666667,Short(1-10 mins),22,22,Wednesday,October,False,Weekday
153050766,2025-10-15 22:18:00,"Moor Street, Soho",3504,2025-10-15 22:37:00,"Bonny Street, Camden Town",200105,51353,CLASSIC,19m 12s,1152280,19.204666666666668,Normal(10-40 mins),22,22,Wednesday,October,False,Weekday
153050747,2025-10-15 22:16:00,"Soho Square , Soho",1052,2025-10-15 22:25:00,"Bolsover Street, Fitzrovia",1025,51141,CLASSIC,8m 46s,526603,8.776716666666667,Short(1-10 mins),22,22,Wednesday,October,False,Weekday
153050748,2025-10-15 22:16:00,"Central House, Aldgate",3430,2025-10-15 22:23:00,"Wapping High Street, Wapping",1039,57114,CLASSIC,7m 2s,422379,7.03965,Short(1-10 mins),22,22,Wednesday,October,False,Weekday
153050749,2025-10-15 22:16:00,"Shouldham Street, Marylebone",2693,2025-10-15 22:25:00,"Albany Street, The Regent's Park",200134,41625,CLASSIC,9m 9s,549415,9.156916666666667,Short(1-10 mins),22,22,Wednesday,October,False,Weekday
153050750,2025-10-15 22:16:00,"Somerset House, Strand",200068,2025-10-15 22:54:00,"Queen's Gate (Central), South Kensington",1089,51666,CLASSIC,38m 22s,2302203,38.37005,Normal(10-40 mins),22,22,Wednesday,October,False,Weekday
153050751,2025-10-15 22:16:00,"Blackfriars Station, St. Paul's",200212,2025-10-15 22:32:00,"Dickens Square, Borough",1208,52083,CLASSIC,16m 26s,986218,16.436966666666667,Normal(10-40 mins),22,22,Wednesday,October,False,Weekday
153050752,2025-10-15 22:16:00,"Fournier Street, Whitechapel",200157,2025-10-15 22:24:00,"Pott Street, Bethnal Green",200156,56966,CLASSIC,8m 9s,489294,8.1549,Short(1-10 mins),22,22,Wednesday,October,False,Weekday
153050753,2025-10-15 22:17:00,"Hertford Road, De Beauvoir Town",300092,2025-10-15 22:25:00,"Pritchard's Road, Bethnal Green",200083,59739,CLASSIC,8m 32s,512934,8.5489,Short(1-10 mins),22,22,Wednesday,October,False,Weekday
153050754,2025-10-15 22:17:00,"Murray Grove , Hoxton",989,2025-10-15 22:26:00,"Wellington Row, Bethnal Green",200165,57058,CLASSIC,9m 47s,587105,9.785083333333333,Short(1-10 mins),22,22,Wednesday,October,False,Weekday
153050729,2025-10-15 22:15:00,"Belvedere Road 2, South Bank",300246,2025-10-15 22:33:00,"Worship Street, Shoreditch",997,51887,CLASSIC,18m 8s,1088405,18.140083333333333,Normal(10-40 mins),22,22,Wednesday,October,False,Weekday
153050730,2025-10-15 22:15:00,"Eversholt Street , Camden Town",1005,2025-10-15 22:23:00,"Cartwright Gardens , Bloomsbury",1010,54326,CLASSIC,8m 25s,505138,8.418966666666666,Short(1-10 mins),22,22,Wednesday,October,False,Weekday
153050731,2025-10-15 22:15:00,"Park Lane , Hyde Park",1037,2025-10-15 22:51:00,"Park Lane , Hyde Park",1037,62194,PBSC_EBIKE,35m 55s,2155213,35.92021666666667,Normal(10-40 mins),22,22,Wednesday,October,False,Weekday
153050732,2025-10-15 22:15:00,"Crosswall, Tower",991,2025-10-15 22:31:00,"Lambeth North Station, Waterloo",1117,51395,CLASSIC,16m 24s,984203,16.403383333333334,Normal(10-40 mins),22,22,Wednesday,October,False,Weekday
153050733,2025-10-15 22:15:00,"Royal London Hospital, Whitechapel",1077,2025-10-15 22:20:00,"Jubilee Street, Stepney",200002,50727,CLASSIC,5m 7s,307710,5.1285,Short(1-10 mins),22,22,Wednesday,October,False,Weekday
153050734,2025-10-15 22:15:00,"Embankment (Savoy), Strand",1192,2025-10-15 22:33:00,"Dunston Road , Haggerston",300024,62825,PBSC_EBIKE,17m 46s,1066362,17.7727,Normal(10-40 mins),22,22,Wednesday,October,False,Weekday
153050735,2025-10-15 22:15:00,"Soho Square , Soho",1052,2025-10-15 22:39:00,"Kensington Olympia Station, Olympia",1214,56055,CLASSIC,24m 5s,1445958,24.0993,Normal(10-40 mins),22,22,Wednesday,October,False,Weekday
153050736,2025-10-15 22:15:00,"Podium, Queen Elizabeth Olympic Park",300021,2025-10-15 22:31:00,"Mostyn Grove, Bow",200174,52877,CLASSIC,16m 29s,989616,16.4936,Normal(10-40 mins),22,22,Wednesday,October,False,Weekday
153050737,2025-10-15 22:15:00,"Jubilee Plaza, Canary Wharf",200163,2025-10-15 22:22:00,"East Ferry Road, Cubitt Town",200031,55953,CLASSIC,6m 59s,419062,6.984366666666666,Short(1-10 mins),22,22,Wednesday,October,False,Weekday
153050739,2025-10-15 22:15:00,"Strata, Elephant & Castle",10624,2025-10-15 22:38:00,"The Vale, Chelsea",300058,60599,PBSC_EBIKE,23m 6s,1386903,23.11505,Normal(10-40 mins),22,22,Wednesday,October,False,Weekday
153050740,2025-10-15 22:15:00,"Argyll Road, Kensington",3463,2025-10-15 22:21:00,"Hammersmith Road, Hammersmith",200142,57172,CLASSIC,6m 2s,362261,6.037683333333334,Short(1-10 mins),22,22,Wednesday,October,False,Weekday
153050741,2025-10-15 22:15:00,"Black Prince Road, Vauxhall",1205,2025-10-15 22:19:00,"Fire Brigade Pier, Vauxhall",2703,53566,CLASSIC,4m 4s,244556,4.075933333333333,Short(1-10 mins),22,22,Wednesday,October,False,Weekday
153050742,2025-10-15 22:15:00,"Foley Street, Fitzrovia",3494,2025-10-15 22:29:00,"Aberdeen Place, St. John's Wood",2698,64126,PBSC_EBIKE,13m 3s,783249,13.05415,Normal(10-40 mins),22,22,Wednesday,October,False,Weekday
153050743,2025-10-15 22:15:00,"Sumner Place, South Kensington",1124,2025-10-15 22:32:00,"Porchester Place, Paddington",3477,62176,PBSC_EBIKE,16m 53s,1013623,16.893716666666666,Normal(10-40 mins),22,22,Wednesday,October,False,Weekday
153050745,2025-10-15 22:16:00,"Clifton Street, Shoreditch",3501,2025-10-15 22:26:00,"Bonner Gate, Victoria Park",200241,23515,CLASSIC,10m 48s,648710,10.811833333333333,Normal(10-40 mins),22,22,Wednesday,October,False,Weekday
153050746,2025-10-15 22:16:00,"Watney Market, Stepney",200162,2025-10-15 22:28:00,"Westferry DLR, Limehouse",200238,56595,CLASSIC,11m 58s,718516,11.975266666666666,Normal(10-40 mins),22,22,Wednesday,October,False,Weekday
153050714,2025-10-15 22:14:00,"Tavistock Street, Covent Garden",1207,2025-10-15 22:31:00,"Buxton Street 1, Shoreditch",1223,52321,CLASSIC,16m 55s,1015862,16.931033333333332,Normal(10-40 mins),22,22,Wednesday,October,False,Weekday
153050715,2025-10-15 22:14:00,"Natural History Museum, South Kensington",2677,2025-10-15 22:25:00,"Imperial Wharf Station, Sands End",300070,54577,CLASSIC,10m 54s,654661,10.911016666666667,Normal(10-40 mins),22,22,Wednesday,October,False,Weekday
153050716,2025-10-15 22:14:00,"Page Street, Westminster",200048,2025-10-15 22:58:00,"Flamborough Street, Limehouse",200115,52161,CLASSIC,43m 47s,2627540,43.79233333333333,Long(41-120 mins),22,22,Wednesday,October,False,Weekday
153050717,2025-10-15 22:14:00,"Cartwright Gardens , Bloomsbury",1010,2025-10-15 22:17:00,"Taviton Street, Bloomsbury",1009,90897,CLASSIC,2m 51s,171055,2.8509166666666665,Short(1-10 mins),22,22,Wednesday,October,False,Weekday
153050718,2025-10-15 22:14:00,"Cartwright Gardens , Bloomsbury",1010,2025-10-15 22:18:00,"Gower Place , Euston",969,50115,CLASSIC,3m 46s,226990,3.783166666666667,Short(1-10 mins),22,22,Wednesday,October,False,Weekday
153050719,2025-10-15 22:14:00,"Lincoln's Inn Fields, Holborn",300240,2025-10-15 22:38:00,"Stainsby Road , Poplar",300048,64202,PBSC_EBIKE,23m 40s,1420916,23.681933333333333,Normal(10-40 mins),22,22,Wednesday,October,False,Weekday
153050720,2025-10-15 22:14:00,"Queen Mary's, Mile End",200249,2025-10-15 22:23:00,"Salmon Lane, Limehouse",200147,59998,CLASSIC,8m 27s,507260,8.454333333333333,Short(1-10 mins),22,22,Wednesday,October,False,Weekday
153050721,2025-10-15 22:14:00,"Sedding Street, Sloane Square",3420,2025-10-15 22:24:00,"Ethelburga Estate, Battersea Park",300005,41471,CLASSIC,10m 15s,615806,10.263433333333333,Normal(10-40 mins),22,22,Wednesday,October,False,Weekday
153050722,2025-10-15 22:14:00,"Porchester Place, Paddington",3477,2025-10-15 22:22:00,"Queensway, Kensington Gardens",1150,23538,CLASSIC,7m 21s,441314,7.3552333333333335,Short(1-10 mins),22,22,Wednesday,October,False,Weekday
153050723,2025-10-15 22:14:00,"Goldsmith's Row, Haggerston",200159,2025-10-15 22:32:00,"Hewison Street, Old Ford",200006,42256,CLASSIC,17m 55s,1075305,17.92175,Normal(10-40 mins),22,22,Wednesday,October,False,Weekday
153050724,2025-10-15 22:14:00,"Tavistock Street, Covent Garden",1207,2025-10-15 22:22:00,"Malet Street, Bloomsbury",980,53848,CLASSIC,7m 21s,441243,7.35405,Short(1-10 mins),22,22,Wednesday,October,False,Weekday
153050725,2025-10-15 22:14:00,"Lee Valley VeloPark, Queen Elizabeth Olympic Park",300029,2025-10-15 22:19:00,"Monier Road, Hackney Wick",300213,41739,CLASSIC,5m 3s,303108,5.0518,Short(1-10 mins),22,22,Wednesday,October,False,Weekday
153050726,2025-10-15 22:14:00,"William IV Street, Strand",1028,2025-10-15 22:34:00,"Dock Street, Wapping",3467,52677,CLASSIC,19m 42s,1182613,19.710216666666668,Normal(10-40 mins),22,22,Wednesday,October,False,Weekday
153050727,2025-10-15 22:14:00,"Dorset Square, Marylebone",1162,2025-10-15 22:22:00,"Albany Street, The Regent's Park",200134,42220,CLASSIC,7m 40s,460149,7.66915,Short(1-10 mins),22,22,Wednesday,October,False,Weekday
153050728,2025-10-15 22:15:00,"Tachbrook Street, Victoria",965,2025-10-15 22:21:00,"Vincent Street, Pimlico",22161,55257,CLASSIC,6m 1s,361495,6.024916666666667,Short(1-10 mins),22,22,Wednesday,October,False,Weekday
153050698,2025-10-15 22:13:00,"Howland Street, Fitzrovia",2691,2025-10-15 22:36:00,"Devonshire Terrace, Bayswater",1227,59067,CLASSIC,23m 13s,1393164,23.2194,Normal(10-40 mins),22,22,Wednesday,October,False,Weekday
153050699,2025-10-15 22:13:00,"Rectory Square, Stepney",200037,2025-10-15 22:23:00,"New Road 1 , Whitechapel",1171,54171,CLASSIC,10m 38s,638839,10.647316666666667,Normal(10-40 mins),22,22,Wednesday,October,False,Weekday
153050700,2025-10-15 22:13:00,"Carey Street, Holborn",1139,2025-10-15 22:20:00,"Bankside Mix, Bankside",963,40916,CLASSIC,7m 43s,463414,7.723566666666667,Short(1-10 mins),22,22,Wednesday,October,False,Weekday
153050701,2025-10-15 22:13:00,"Portland Place, Marylebone",1164,2025-10-15 22:15:00,"Bolsover Street, Fitzrovia",1025,62187,PBSC_EBIKE,2m 15s,135061,2.2510166666666667,Short(1-10 mins),22,22,Wednesday,October,False,Weekday
153050702,2025-10-15 22:13:00,"William IV Street, Strand",1028,2025-10-15 22:30:00,"Monument Street, Monument",200101,59046,CLASSIC,17m 18s,1038110,17.301833333333335,Normal(10-40 mins),22,22,Wednesday,October,False,Weekday
153050703,2025-10-15 22:13:00,"Northington Street , Holborn",3425,2025-10-15 22:24:00,"Howland Street, Fitzrovia",2691,59381,CLASSIC,11m 10s,670614,11.1769,Normal(10-40 mins),22,22,Wednesday,October,False,Weekday
153050704,2025-10-15 22:13:00,"Baldwin Street, St. Luke's",3500,2025-10-15 22:34:00,"Gloucester Street, Pimlico",1103,51484,CLASSIC,21m 6s,1266093,21.10155,Normal(10-40 mins),22,22,Wednesday,October,False,Weekday
153050705,2025-10-15 22:13:00,"Natural History Museum, South Kensington",2677,2025-10-15 22:19:00,"Drayton Gardens, West Chelsea",200060,58888,CLASSIC,5m 40s,340774,5.679566666666667,Short(1-10 mins),22,22,Wednesday,October,False,Weekday
153050706,2025-10-15 22:13:00,"Columbia Road, Shoreditch",2701,2025-10-15 22:23:00,"Braham Street, Aldgate",1062,57270,CLASSIC,10m 24s,624642,10.4107,Normal(10-40 mins),22,22,Wednesday,October,False,Weekday
153050707,2025-10-15 22:13:00,"Bell Lane, Liverpool Street",200036,2025-10-15 23:07:00,"Millharbour, Millwall",22167,55496,CLASSIC,54m 18s,3258843,54.31405,Long(41-120 mins),22,23,Wednesday,October,False,Weekday
153050708,2025-10-15 22:13:00,"Concert Hall Approach, South Bank",1212,2025-10-15 22:22:00,"Harper Road, The Borough",1137,56700,CLASSIC,8m 48s,528725,8.812083333333334,Short(1-10 mins),22,22,Wednesday,October,False,Weekday
153050709,2025-10-15 22:13:00,"Blackfriars Road, Southwark",300214,2025-10-15 22:29:00,"Argyle Street, Kings Cross",1011,54288,CLASSIC,16m 12s,972109,16.201816666666666,Normal(10-40 mins),22,22,Wednesday,October,False,Weekday
153050710,2025-10-15 22:13:00,"Bishop's Bridge Road East, Bayswater",200108,2025-10-15 22:15:00,"Bishop's Bridge Road West, Bayswater",200110,41914,CLASSIC,1m 42s,102966,1.7161,Short(1-10 mins),22,22,Wednesday,October,False,Weekday
153050711,2025-10-15 22:13:00,"Great Titchfield Street, Fitzrovia",3450,2025-10-15 22:23:00,"Bayswater Road, Hyde Park",1096,62416,PBSC_EBIKE,9m 9s,549556,9.159266666666667,Short(1-10 mins),22,22,Wednesday,October,False,Weekday
153050712,2025-10-15 22:13:00,"Notting Hill Gate Station, Notting Hill",1182,2025-10-15 22:18:00,"Westbourne Park Road, Portobello",300057,52727,CLASSIC,4m 24s,264761,4.412683333333334,Short(1-10 mins),22,22,Wednesday,October,False,Weekday
153050713,2025-10-15 22:14:00,"Surrey Lane, Battersea",300010,2025-10-15 22:27:00,"Tachbrook Street, Victoria",965,57182,CLASSIC,13m 51s,831186,13.8531,Normal(10-40 mins),22,22,Wednesday,October,False,Weekday
153050681,2025-10-15 22:12:00,"Penfold Street, Marylebone",10625,2025-10-15 22:21:00,"Warren Street Station, Euston",1090,42093,CLASSIC,9m 24s,564128,9.402133333333333,Short(1-10 mins),22,22,Wednesday,October,False,Weekday
153050682,2025-10-15 22:12:00,"Euston Square Gardens, Euston",300203,2025-10-15 22:40:00,"Bermondsey Station, Bermondsey",300253,59595,CLASSIC,28m 44s,1724069,28.734483333333333,Normal(10-40 mins),22,22,Wednesday,October,False,Weekday
153050683,2025-10-15 22:12:00,"Waterloo Place, St. James's",3458,2025-10-15 22:31:00,"Albert Bridge Road, Battersea Park",300045,55127,CLASSIC,19m 30s,1170467,19.507783333333332,Normal(10-40 mins),22,22,Wednesday,October,False,Weekday
153050684,2025-10-15 22:12:00,"Queen Mother Sports Centre, Victoria",1148,2025-10-15 22:30:00,"Knaresborough Place, Earl's Court",200069,41071,CLASSIC,18m 4s,1084497,18.07495,Normal(10-40 mins),22,22,Wednesday,October,False,Weekday
153050685,2025-10-15 22:12:00,"Pritchard's Road, Bethnal Green",200083,2025-10-15 22:24:00,"Stepney Green Station, Stepney",200012,51065,CLASSIC,11m 45s,705270,11.7545,Normal(10-40 mins),22,22,Wednesday,October,False,Weekday
153050686,2025-10-15 22:12:00,"Duke Street Hill, London Bridge",300083,2025-10-15 22:27:00,"Bancroft Road, Bethnal Green",200234,40737,CLASSIC,15m 29s,929843,15.497383333333334,Normal(10-40 mins),22,22,Wednesday,October,False,Weekday
153050687,2025-10-15 22:12:00,"Waterloo Place, St. James's",3458,2025-10-15 22:40:00,"West Cromwell Road, Earl's Court",1001,58757,CLASSIC,27m 49s,1669755,27.82925,Normal(10-40 mins),22,22,Wednesday,October,False,Weekday
